"","Country","League","Season","Datetime","Home","Away","HG","AG","Res","HAGG","AAGG","AACG","HACG","HTP","ATP","TG","PH","PD","PA"
"2653","USA","MLS",2019,2019-05-11,"FC Dallas","New York Red Bulls",1,3,"A","1.5","1.3","1.3","1.1","8","16","4","1.77","4.17","4.33"
"2654","USA","MLS",2019,2019-05-11,"Toronto FC","Philadelphia Union",1,2,"A","2.33333333333333","1.90909090909091","1","1.66666666666667","9","3","3","2.04","3.79","3.57"
"2655","USA","MLS",2019,2019-05-11,"Los Angeles Galaxy","New York City",0,2,"A","1.63636363636364","1.3","1.2","1.27272727272727","2","12","2","2.14","3.78","3.34"
"2656","USA","MLS",2019,2019-05-12,"Columbus Crew","Los Angeles FC",0,3,"A","1","2.36363636363636","0.727272727272727","1.25","11","1","3","3.3","3.63","2.21"
"2657","USA","MLS",2019,2019-05-12,"New England Revolution","San Jose Earthquakes",3,1,"H","0.916666666666667","1.3","1.9","2.5","23","18","4","2.03","4.08","3.39"
"2658","USA","MLS",2019,2019-05-12,"Chicago Fire","Minnesota United",2,0,"H","1.54545454545455","1.9","1.6","1.18181818181818","15","12","2","1.93","3.66","4.14"
"2659","USA","MLS",2019,2019-05-12,"Colorado Rapids","Real Salt Lake",2,3,"A","1.4","1.2","1.8","2.7","24","21","5","2.25","3.66","3.19"
"2660","USA","MLS",2019,2019-05-12,"Seattle Sounders","Houston Dynamo",1,0,"H","1.9","2.125","1.125","1.3","7","6","1","1.81","3.84","4.51"
"2661","USA","MLS",2019,2019-05-12,"Atlanta United","Orlando City",1,0,"H","1.22222222222222","1.3","1.6","0.888888888888889","13","17","1","1.32","5.87","8.87"
"2662","USA","MLS",2019,2019-05-13,"DC United","Sporting Kansas City",1,0,"H","1.45454545454545","2.11111111111111","2","1","5","22","1","2.11","3.81","3.38"
"2663","USA","MLS",2019,2019-05-16,"Toronto FC","DC United",0,0,"D","2.2","1.41666666666667","0.916666666666667","1.7","12","3","0","1.52","4.56","6.12"
"2664","USA","MLS",2019,2019-05-16,"Houston Dynamo","Portland Timbers",1,1,"D","1.88888888888889","1.3","2.1","1.11111111111111","7","23","2","1.65","4.38","4.91"
"2665","USA","MLS",2019,2019-05-16,"Vancouver Whitecaps","Atlanta United",0,1,"A","1","1.2","0.8","1.27272727272727","17","9","1","3.36","3.55","2.21"
"2666","USA","MLS",2019,2019-05-16,"Seattle Sounders","Orlando City",2,1,"H","1.81818181818182","1.18181818181818","1.54545454545455","1.18181818181818","4","18","3","1.43","4.73","7.75"
"2667","USA","MLS",2019,2019-05-17,"Los Angeles FC","FC Dallas",2,0,"H","2.41666666666667","1.45454545454545","1.27272727272727","0.666666666666667","1","11","2","1.33","5.47","9.41"
"2668","USA","MLS",2019,2019-05-18,"Montreal Impact","New England Revolution",0,0,"D","1.15384615384615","1.07692307692308","2.38461538461538","1.46153846153846","8","22","0","1.65","4.1","5.41"
"2669","USA","MLS",2019,2019-05-18,"Real Salt Lake","Toronto FC",3,0,"H","1.36363636363636","2","1.54545454545455","1.81818181818182","16","10","3","2.2","3.9","3.11"
"2670","USA","MLS",2019,2019-05-18,"San Jose Earthquakes","Chicago Fire",4,1,"H","1.27272727272727","1.58333333333333","1.08333333333333","2","21","12","5","2.11","3.85","3.36"
"2671","USA","MLS",2019,2019-05-19,"Philadelphia Union","Seattle Sounders",0,0,"D","1.91666666666667","1.83333333333333","1.16666666666667","1","4","2","0","1.77","3.85","4.77"
"2672","USA","MLS",2019,2019-05-19,"Minnesota United","Columbus Crew",1,0,"H","1.72727272727273","0.923076923076923","1.38461538461538","1.63636363636364","15","14","1","2.15","3.57","3.49"
"2673","USA","MLS",2019,2019-05-19,"Houston Dynamo","DC United",2,1,"H","1.8","1.30769230769231","0.846153846153846","1.1","7","3","3","1.74","3.96","4.81"
"2674","USA","MLS",2019,2019-05-19,"Sporting Kansas City","Vancouver Whitecaps",1,1,"D","1.9","0.916666666666667","1.25","1.9","23","18","2","1.47","4.65","6.8"
"2675","USA","MLS",2019,2019-05-19,"Orlando City","FC Cincinnati",5,1,"H","1.16666666666667","0.833333333333333","1.5","1.58333333333333","19","22","6","1.72","3.97","4.89"
"2676","USA","MLS",2019,2019-05-19,"New York Red Bulls","Atlanta United",1,0,"H","1.45454545454545","1.18181818181818","0.727272727272727","1.27272727272727","16","8","1","2.77","3.56","2.57"
"2677","USA","MLS",2019,2019-05-20,"FC Dallas","Los Angeles FC",1,1,"D","1.33333333333333","2.38461538461538","0.615384615384615","1.33333333333333","13","1","2","4.56","4.27","1.71"
"2678","USA","MLS",2019,2019-05-20,"Los Angeles Galaxy","Colorado Rapids",0,1,"A","1.5","1.45454545454545","2.72727272727273","1.33333333333333","6","24","1","1.52","4.51","6.3"
"2679","USA","MLS",2019,2019-05-23,"New York Red Bulls","Vancouver Whitecaps",2,2,"D","1.41666666666667","0.923076923076923","1.23076923076923","1.16666666666667","12","19","4","1.68","3.85","5.58"
"2680","USA","MLS",2019,2019-05-25,"Orlando City","Los Angeles Galaxy",0,1,"A","1.46153846153846","1.38461538461538","1.30769230769231","1.53846153846154","17","6","1","1.76","4.2","4.34"
"2681","USA","MLS",2019,2019-05-25,"Real Salt Lake","Atlanta United",2,1,"H","1.5","1.08333333333333","0.75","1.66666666666667","15","8","3","2.57","3.45","2.85"
"2682","USA","MLS",2019,2019-05-25,"Los Angeles FC","Montreal Impact",4,2,"H","2.28571428571429","1.07142857142857","1.35714285714286","0.642857142857143","1","7","6","1.39","4.86","8.71"
"2683","USA","MLS",2019,2019-05-25,"Chicago Fire","New York City",1,1,"D","1.53846153846154","1.36363636363636","1.09090909090909","1.30769230769231","14","10","2","2.29","3.64","3.13"
"2684","USA","MLS",2019,2019-05-26,"Vancouver Whitecaps","FC Dallas",2,1,"H","1","1.30769230769231","1.30769230769231","1.28571428571429","18","13","3","1.99","3.74","3.8"
"2685","USA","MLS",2019,2019-05-26,"FC Cincinnati","New York Red Bulls",0,2,"A","0.846153846153846","1.46153846153846","1.23076923076923","1.76923076923077","23","11","2","2.45","3.41","3.03"
"2686","USA","MLS",2019,2019-05-26,"New England Revolution","DC United",1,1,"D","1","1.28571428571429","0.928571428571429","2.21428571428571","20","5","2","2.12","3.66","3.49"
"2687","USA","MLS",2019,2019-05-26,"Philadelphia Union","Portland Timbers",1,3,"A","1.76923076923077","1.27272727272727","2","0.923076923076923","4","22","4","1.76","3.85","4.82"
"2688","USA","MLS",2019,2019-05-26,"Minnesota United","Houston Dynamo",1,0,"H","1.66666666666667","1.81818181818182","1.09090909090909","1.5","12","6","1","2.16","3.59","3.44"
"2689","USA","MLS",2019,2019-05-26,"Colorado Rapids","Columbus Crew",3,2,"H","1.41666666666667","0.857142857142857","1.35714285714286","2.5","24","16","5","2.28","3.49","3.28"
"2690","USA","MLS",2019,2019-05-26,"Sporting Kansas City","Seattle Sounders",3,2,"H","1.81818181818182","1.69230769230769","1.07692307692308","1.81818181818182","21","2","5","1.94","3.81","3.89"
"2691","USA","MLS",2019,2019-05-27,"Toronto FC","San Jose Earthquakes",1,2,"A","1.83333333333333","1.5","1.91666666666667","1.66666666666667","15","20","3","1.89","3.99","3.94"
"2692","USA","MLS",2019,2019-05-30,"Atlanta United","Minnesota United",3,0,"H","1.07692307692308","1.61538461538462","1.38461538461538","0.846153846153846","10","8","3","1.52","4.21","6.89"
"2693","USA","MLS",2019,2019-05-30,"Montreal Impact","Real Salt Lake",2,1,"H","1.13333333333333","1.53846153846154","1.61538461538462","1.53333333333333","9","12","3","1.83","3.79","4.48"
"2694","USA","MLS",2019,2019-05-30,"DC United","Chicago Fire",3,3,"D","1.26666666666667","1.5","1.28571428571429","0.933333333333333","3","14","6","2.69","3.38","2.76"
"2695","USA","MLS",2019,2019-05-30,"Philadelphia Union","Colorado Rapids",1,1,"D","1.71428571428571","1.53846153846154","2.46153846153846","1.07142857142857","5","24","2","1.39","5.19","7.8"
"2696","USA","MLS",2019,2019-05-30,"Sporting Kansas City","Los Angeles Galaxy",0,2,"A","1.91666666666667","1.35714285714286","1.21428571428571","1.83333333333333","20","4","2","1.74","4.32","4.39"
"2697","USA","MLS",2019,2019-06-01,"Vancouver Whitecaps","Toronto FC",1,1,"D","1.06666666666667","1.76923076923077","1.69230769230769","1.26666666666667","16","15","2","2.8","3.57","2.54"
"2698","USA","MLS",2019,2019-06-01,"Montreal Impact","Orlando City",0,3,"A","1.1875","1.35714285714286","1.5","1.5","6","19","3","1.98","3.51","4.13"
"2699","USA","MLS",2019,2019-06-01,"Atlanta United","Chicago Fire",2,0,"H","1.21428571428571","1.6","1.4","0.785714285714286","8","13","2","1.7","4.06","4.94"
"2700","USA","MLS",2019,2019-06-02,"New York Red Bulls","Real Salt Lake",4,0,"H","1.5","1.5","1.64285714285714","1.14285714285714","9","12","4","1.67","4.04","5.3"
"2701","USA","MLS",2019,2019-06-02,"Columbus Crew","New York City",2,2,"D","0.933333333333333","1.33333333333333","1.08333333333333","1.46666666666667","19","11","4","2.66","3.32","2.83"
"2702","USA","MLS",2019,2019-06-02,"DC United","San Jose Earthquakes",1,1,"D","1.375","1.53846153846154","1.84615384615385","1.0625","5","18","2","1.94","3.86","3.85"
"2703","USA","MLS",2019,2019-06-02,"FC Dallas","Seattle Sounders",2,1,"H","1.28571428571429","1.71428571428571","1.21428571428571","1.35714285714286","16","4","3","2.12","3.58","3.55"
"2704","USA","MLS",2019,2019-06-02,"Colorado Rapids","FC Cincinnati",3,1,"H","1.5","0.785714285714286","1.78571428571429","2.35714285714286","24","23","4","1.63","4.16","5.5"
"2705","USA","MLS",2019,2019-06-02,"Houston Dynamo","Sporting Kansas City",1,1,"D","1.66666666666667","1.76923076923077","1.84615384615385","1.08333333333333","8","20","2","1.74","3.88","4.97"
"2706","USA","MLS",2019,2019-06-02,"Portland Timbers","Los Angeles FC",2,3,"A","1.41666666666667","2.4","0.733333333333333","1.91666666666667","21","1","5","2.84","3.76","2.42"
"2707","USA","MLS",2019,2019-06-02,"Minnesota United","Philadelphia Union",2,3,"A","1.5","1.66666666666667","1.06666666666667","1.5","10","6","5","2.37","3.49","3.1"
"2708","USA","MLS",2019,2019-06-03,"Los Angeles Galaxy","New England Revolution",1,2,"A","1.4","1","2.13333333333333","1.13333333333333","3","22","3","1.5","4.74","6.28"
"2709","USA","MLS",2019,2019-06-06,"Montreal Impact","Seattle Sounders",2,1,"H","1.11764705882353","1.66666666666667","1.26666666666667","1.58823529411765","9","6","3","2.09","3.54","3.65"
"2710","USA","MLS",2019,2019-06-07,"New York City","FC Cincinnati",5,2,"H","1.38461538461538","0.8","1.86666666666667","1.15384615384615","12","24","7","1.36","5.08","8.93"
"2711","USA","MLS",2019,2019-06-08,"Toronto FC","Sporting Kansas City",2,2,"D","1.71428571428571","1.71428571428571","1.78571428571429","1.64285714285714","14","21","4","2.11","3.8","3.35"
"2712","USA","MLS",2019,2019-06-08,"San Jose Earthquakes","FC Dallas",2,2,"D","1.5","1.33333333333333","1.33333333333333","1.78571428571429","18","11","4","1.91","3.97","3.87"
"2713","USA","MLS",2019,2019-06-09,"Philadelphia Union","New York Red Bulls",3,2,"H","1.75","1.66666666666667","1.06666666666667","1.125","2","8","5","1.92","3.95","3.87"
"2714","USA","MLS",2019,2019-06-09,"Colorado Rapids","Minnesota United",1,0,"H","1.6","1.53333333333333","1.6","2.26666666666667","23","12","1","2.14","3.76","3.3"
"2715","USA","MLS",2019,2019-06-23,"FC Cincinnati","Los Angeles Galaxy",0,2,"A","0.875","1.375","1.1875","2.0625","24","3","2","2.88","3.44","2.52"
"2716","USA","MLS",2019,2019-06-23,"Chicago Fire","Real Salt Lake",1,1,"D","1.5","1.4","1.8","1.4375","16","15","2","1.74","3.84","4.93"
"2717","USA","MLS",2019,2019-06-23,"FC Dallas","Toronto FC",3,0,"H","1.375","1.73333333333333","1.66666666666667","1.375","11","13","3","1.98","3.78","3.79"
"2718","USA","MLS",2019,2019-06-23,"Vancouver Whitecaps","Colorado Rapids",2,2,"D","1.0625","1.5625","2.125","1.25","18","22","4","2.02","3.79","3.65"
"2719","USA","MLS",2019,2019-06-23,"Portland Timbers","Houston Dynamo",4,0,"H","1.46153846153846","1.61538461538462","1.07692307692308","2","23","9","4","1.79","4.03","4.33"
"2720","USA","MLS",2019,2019-06-23,"Columbus Crew","Sporting Kansas City",0,1,"A","1","1.73333333333333","1.8","1.5","19","20","1","2.64","3.51","2.7"
"2721","USA","MLS",2019,2019-06-27,"New England Revolution","Philadelphia Union",1,1,"D","1.0625","1.82352941176471","1.17647058823529","2.0625","23","2","2","2.3","3.76","2.98"
"2722","USA","MLS",2019,2019-06-27,"Montreal Impact","Portland Timbers",2,1,"H","1.16666666666667","1.64285714285714","1.85714285714286","1.55555555555556","5","20","3","1.62","4.24","5.43"
"2723","USA","MLS",2019,2019-06-27,"DC United","Orlando City",1,0,"H","1.35294117647059","1.46666666666667","1.4","1.05882352941176","4","19","1","2.04","3.71","3.66"
"2724","USA","MLS",2019,2019-06-27,"Toronto FC","Atlanta United",3,2,"H","1.625","1.26666666666667","0.733333333333333","1.75","16","6","5","2.47","3.51","2.89"
"2725","USA","MLS",2019,2019-06-27,"FC Dallas","Vancouver Whitecaps",2,2,"D","1.47058823529412","1.11764705882353","1.29411764705882","1.29411764705882","8","17","4","1.58","4.22","5.89"
"2726","USA","MLS",2019,2019-06-27,"San Jose Earthquakes","Houston Dynamo",2,0,"H","1.53333333333333","1.5","1.28571428571429","1.8","18","10","2","1.81","4.22","4.06"
"2727","USA","MLS",2019,2019-06-29,"New York Red Bulls","Chicago Fire",3,1,"H","1.6875","1.47058823529412","1.41176470588235","1.1875","9","17","4","2.14","3.67","3.37"
"2728","USA","MLS",2019,2019-06-29,"Colorado Rapids","Los Angeles FC",1,0,"H","1.58823529411765","2.4375","0.8125","2.11764705882353","23","1","1","4.7","4.21","1.7"
"2729","USA","MLS",2019,2019-06-29,"Minnesota United","FC Cincinnati",7,1,"H","1.4375","0.823529411764706","2.05882352941176","1.5625","14","24","8","1.37","5.46","7.87"
"2730","USA","MLS",2019,2019-06-29,"Atlanta United","Montreal Impact",2,1,"H","1.3125","1.21052631578947","1.52631578947368","0.875","6","5","3","1.56","4.05","6.67"
"2731","USA","MLS",2019,2019-06-30,"New York City","Philadelphia Union",4,2,"H","1.64285714285714","1.77777777777778","1.16666666666667","1.21428571428571","12","2","6","2.1","3.78","3.4"
"2732","USA","MLS",2019,2019-06-30,"Columbus Crew","Orlando City",0,2,"A","0.941176470588235","1.375","1.375","1.47058823529412","22","20","2","2.29","3.37","3.32"
"2733","USA","MLS",2019,2019-06-30,"New England Revolution","Houston Dynamo",2,1,"H","1.05882352941176","1.4","1.33333333333333","2","23","11","3","1.66","4.44","4.75"
"2734","USA","MLS",2019,2019-06-30,"DC United","Toronto FC",1,1,"D","1.33333333333333","1.70588235294118","1.76470588235294","1","4","13","2","2.11","3.8","3.36"
"2735","USA","MLS",2019,2019-06-30,"Real Salt Lake","Sporting Kansas City",2,0,"H","1.375","1.6875","1.6875","1.75","16","17","2","2.29","3.58","3.13"
"2736","USA","MLS",2019,2019-06-30,"San Jose Earthquakes","Los Angeles Galaxy",3,0,"H","1.5625","1.41176470588235","1.11764705882353","1.6875","14","3","3","1.85","4.26","3.86"
"2737","USA","MLS",2019,2019-06-30,"Seattle Sounders","Vancouver Whitecaps",1,0,"H","1.625","1.16666666666667","1.33333333333333","1.3125","8","15","1","1.93","3.61","4.22"
"2738","USA","MLS",2019,2019-07-01,"Portland Timbers","FC Dallas",1,0,"H","1.6","1.5","1.33333333333333","1.86666666666667","22","10","1","1.6","4.41","5.36"
"2739","USA","MLS",2019,2019-07-04,"New York City","Seattle Sounders",3,0,"H","1.8","1.58823529411765","1.23529411764706","1.26666666666667","9","7","3","1.46","4.71","6.96"
"2740","USA","MLS",2019,2019-07-04,"Orlando City","Philadelphia Union",1,3,"A","1.41176470588235","1.78947368421053","1.31578947368421","1.29411764705882","16","2","4","2.09","3.86","3.37"
"2741","USA","MLS",2019,2019-07-04,"Chicago Fire","Atlanta United",5,1,"H","1.44444444444444","1.35294117647059","0.882352941176471","1.5","20","6","6","1.88","3.89","4.08"
"2742","USA","MLS",2019,2019-07-04,"Minnesota United","San Jose Earthquakes",3,1,"H","1.76470588235294","1.64705882352941","1.58823529411765","1.52941176470588","12","11","4","1.69","4.44","4.54"
"2743","USA","MLS",2019,2019-07-04,"Sporting Kansas City","Los Angeles FC",1,5,"A","1.58823529411765","2.29411764705882","0.823529411764706","1.70588235294118","21","1","6","3.15","3.82","2.19"
"2744","USA","MLS",2019,2019-07-04,"Houston Dynamo","New York Red Bulls",4,0,"H","1.375","1.76470588235294","1.17647058823529","1.375","13","8","4","1.75","4.25","4.35"
"2745","USA","MLS",2019,2019-07-04,"Real Salt Lake","Columbus Crew",1,0,"H","1.41176470588235","0.888888888888889","1.5","1.64705882352941","15","23","1","1.72","3.89","5"
"2746","USA","MLS",2019,2019-07-05,"Colorado Rapids","New England Revolution",1,2,"A","1.55555555555556","1.11111111111111","1.94444444444444","2","22","20","3","2.1","3.8","3.39"
"2747","USA","MLS",2019,2019-07-05,"FC Dallas","DC United",2,0,"H","1.42105263157895","1.31578947368421","1","1.31578947368421","12","3","2","1.8","3.78","4.6"
"2748","USA","MLS",2019,2019-07-05,"Los Angeles Galaxy","Toronto FC",2,0,"H","1.33333333333333","1.66666666666667","1.72222222222222","1.22222222222222","4","15","2","2.04","4.03","3.38"
"2749","USA","MLS",2019,2019-07-07,"Columbus Crew","Seattle Sounders",1,2,"A","0.842105263157895","1.5","1.33333333333333","1.47368421052632","23","9","3","2.29","3.43","3.26"
"2750","USA","MLS",2019,2019-07-07,"FC Cincinnati","Houston Dynamo",3,2,"H","0.833333333333333","1.52941176470588","1.29411764705882","2.33333333333333","24","12","5","3.35","3.62","2.17"
"2751","USA","MLS",2019,2019-07-07,"Montreal Impact","Minnesota United",2,3,"A","1.2","1.83333333333333","1.5","1.55","5","10","5","2","3.58","3.93"
"2752","USA","MLS",2019,2019-07-07,"Sporting Kansas City","Chicago Fire",1,0,"H","1.55555555555556","1.63157894736842","1.47368421052632","1.88888888888889","21","17","1","2.33","3.67","3"
"2753","USA","MLS",2019,2019-07-07,"Los Angeles FC","Vancouver Whitecaps",6,1,"H","2.44444444444444","1.10526315789474","1.31578947368421","0.833333333333333","1","20","7","1.18","7.94","14.68"
"2754","USA","MLS",2019,2019-07-07,"San Jose Earthquakes","Real Salt Lake",1,0,"H","1.61111111111111","1.38888888888889","1.55555555555556","1.66666666666667","14","13","1","1.56","4.87","5.22"
"2755","USA","MLS",2019,2019-07-07,"Atlanta United","New York Red Bulls",3,3,"D","1.33333333333333","1.66666666666667","1.33333333333333","1.11111111111111","7","11","6","1.52","4.38","6.55"
"2756","USA","MLS",2019,2019-07-07,"Philadelphia Union","Orlando City",2,2,"D","1.85","1.38888888888889","1.38888888888889","1.3","2","18","4","1.42","4.96","7.36"
"2757","USA","MLS",2019,2019-07-07,"New York City","Portland Timbers",0,1,"A","1.875","1.5625","1.75","1.1875","6","19","1","1.78","4.23","4.23"
"2758","USA","MLS",2019,2019-07-13,"DC United","New England Revolution",2,2,"D","1.25","1.15789473684211","1.89473684210526","1.05","5","17","4","2.36","3.69","2.94"
"2759","USA","MLS",2019,2019-07-13,"Houston Dynamo","Los Angeles FC",1,3,"A","1.55555555555556","2.63157894736842","0.842105263157895","1.38888888888889","13","1","4","2.27","3.83","2.99"
"2760","USA","MLS",2019,2019-07-13,"Los Angeles Galaxy","San Jose Earthquakes",1,3,"A","1.36842105263158","1.57894736842105","1.57894736842105","1.15789473684211","3","12","4","2.14","4.19","3.03"
"2761","USA","MLS",2019,2019-07-14,"Montreal Impact","Toronto FC",0,2,"A","1.23809523809524","1.57894736842105","1.73684210526316","1.61904761904762","9","17","2","2.81","3.51","2.54"
"2762","USA","MLS",2019,2019-07-14,"Orlando City","Columbus Crew",1,0,"H","1.42105263157895","0.85","1.5","1.42105263157895","19","23","1","2.37","3.38","3.15"
"2763","USA","MLS",2019,2019-07-14,"Chicago Fire","FC Cincinnati",1,2,"A","1.55","0.947368421052632","2.31578947368421","1.45","18","24","3","1.37","5.3","8.17"
"2764","USA","MLS",2019,2019-07-14,"Minnesota United","FC Dallas",1,0,"H","1.89473684210526","1.45","1.25","1.52631578947368","7","11","1","1.88","3.79","4.17"
